movieID,actorID,actorName,ranking
155,charley_boorman,Charley Boorman,6
155,enzo_rossi,Enzo Rossi,7
156,harvey_keitel,Harvey Keitel,1
156,lou_reed,Lou Reed,2
156,roseanne,Roseanne,3
156,michael_j_fox,Michael J. Fox,4
156,jim_jarmusch,Jim Jarmusch,5
156,lily_tomlin,Lily Tomlin,6
156,victor_argo,Victor Argo,7
156,michael_badalucco,Michael Badalucco,8
156,teodorino_bello,Teodorino Bello,9
156,keith_david,Keith David,10
157,alan_alda,Alan Alda,1
157,john_candy,John Candy,2
157,rhea_perlman,Rhea Perlman,3
157,kevin_pollak,Kevin Pollak,4
157,rip_torn,Rip Torn,5
157,bill_nunn,Bill Nunn,6
157,beth_amos,Beth Amos,7
157,stanley_anderson,Stanley Anderson,8
157,michael_copeman,Michael Copeman,9
157,richard_council,Richard Council,10
158,christina_ricci,Christina Ricci,1
158,bill_pullman,Bill Pullman,2
158,cathy_moriarty,Cathy Moriarty,3
158,eric_idle,Eric Idle,4
158,malachi_pearson,Malachi Pearson,5
158,joe_nipote,Joe Nipote,6
158,joe_alaskey,Joe Alaskey,7
158,jj_anderson,J.J. Anderson,8
158,rodney_dangerfield,Rodney Dangerfield,9
158,brad_garrett,Brad Garrett,10
159,harvey_keitel,Harvey Keitel,1
159,john_turturro,John Turturro,2
159,delroy_lindo,Delroy Lindo,3
159,mekhi_phifer,Mekhi Phifer,4
159,isaiah_washington,Isaiah Washington,5
159,keith_david,Keith David,6
159,rick_aiello,Rick Aiello,7
159,lisa-arrindell-anderson,Lisa Arrindell Anderson,8
159,michael_badalucco,Michael Badalucco,9
159,graham_brown,Graham Brown,10
160,dylan_walsh,Dylan Walsh,1
160,laura_linney,Laura Linney,2
160,ernie_hudson_jr,Ernie Hudson,3
160,tim_curry,Tim Curry,4
160,grant_heslov,Grant Heslov,5
160,joe_don_baker,Joe Don Baker,6
160,david_anthony,David Anthony,7
160,jimmy_buffett,Jimmy Buffett,8
160,bruce_campbell,Bruce Campbell,9
160,peter_anthony_elliott,Peter Anthony Elliott,10
161,denzel_washington,Denzel Washington,1
161,gene_hackman,Gene Hackman,2
161,george_dzundza,George Dzundza,3
161,viggo_mortensen,Viggo Mortensen,4
161,james_gandolfini,James Gandolfini,5
161,matt_craven,Matt Craven,6
161,earl_billings,Earl Billings,7
161,christopher_birt,Christopher Birt,8
161,lillo_brancato_jr,Lillo Brancato Jr.,9
161,eric_bruskotter,Eric Bruskotter,10
164,denzel_washington,Denzel Washington,1
164,tom_sizemore,Tom Sizemore,2
164,jennifer_beals,Jennifer Beals,3
164,don_cheadle,Don Cheadle,4
164,maury_chaykin,Maury Chaykin,5
164,terry_kinney,Terry Kinney,6
164,vinny_argiro,Vinny Argiro,7
164,l_scott_caldwell,L. Scott Caldwell,8
164,g_smokey_campbell,G. Smokey Campbell,9
164,nicky_corello,Nicky Corello,10
170,jonny_lee_miller,Jonny Lee Miller,1
170,angelina_jolie,Angelina Jolie,2
170,jesse_bradford,Jesse Bradford,3
170,matthew_lillard,Matthew Lillard,4
170,lawrence_mason,Lawrence Mason,5
170,renoly_santiago,Renoly Santiago,6
170,lorraine_bracco,Lorraine Bracco,7
170,mike_cicchetti,Mike Cicchetti,8
170,jeb_handwerger,Jeb Handwerger,9
170,jeff-harding,Jeff Harding,10
171,steven_weber,Steven Weber,1
171,michael_t_weiss,Michael T. Weiss,2
171,patrick_stewart,Patrick Stewart,3
171,robert_klein,Robert Klein,4
171,christine_baranski,Christine Baranski,5
171,peter_bartlett,Peter Bartlett,6
171,vinnie_capone,Vinnie Capone,7
171,mary_bond_davis,Mary Bond Davis,8
171,alice_drummond,Alice Drummond,9
171,olympia_dukakis,Olympia Dukakis,10
175,leo_fitzpatrick,Leo Fitzpatrick,1
175,justin_pierce,Justin Pierce,2
175,chloe_sevigny,Chloë Sevigny,3
175,sarah_henderson,Sarah Henderson,4
175,rosario_dawson,Rosario Dawson,5
175,harold_hunter,Harold Hunter,6
175,ronald_hunter,Ronald Hunter,7
175,louie_louie,Louie Louie,8
175,avi_koren,Avi Koren,9
175,jamel_redrum_simmons,"Jamel ""Redrum"" Simmons",10
176,steve_buscemi,Steve Buscemi,1
176,catherine_keener,Catherine Keener,2
176,dermot_mulroney,Dermot Mulroney,3
176,danielle_von_zerneck,Danielle von Zerneck,4
176,james_legros,James LeGros,5
176,rica-martens,Rica Martens,6
176,peter_dinklage,Peter Dinklage,7
176,robert_wightman,Robert Wightman,8
176,hilary_gilford,Hilary Gilford,9
176,kevin_corrigan,Kevin Corrigan,10
178,thomas_gibson,Thomas Gibson,1
178,ruth_marshall,Ruth Marshall,2
178,cameron_bancroft,Cameron Bancroft,3
178,mia_kirshner,Mia Kirshner,4
178,joanne_vannicola,Joanne Vannicola,5
178,matthew_ferguson,Matthew Ferguson,6
178,1034395-rick_roberts,Rick Roberts,7
178,aidan_devine,Aidan Devine,8
178,serge_houde,Serge Houde,9
178,barbara_jones,Barbara Jones,10
180,shannen_doherty,Shannen Doherty,1
180,jeremy_london,Jeremy London,2
180,1208659-jason_lee,Jason Lee,3
180,claire_forlani,Claire Forlani,4
180,michael_rooker,Michael Rooker,5
180,priscilla_barnes,Priscilla Barnes,6
180,ben_affleck,Ben Affleck,7
180,elizabeth_ashley,Elizabeth Ashley,8
180,david_brinkley,David Brinkley,9
180,walter_flanagan,Walter Flanagan,10
181,karen_ashley,Karen Ashley,1
181,johnny_yong_bosch,Johnny Yong Bosch,2
181,steve_cardenas,Steve Cardenas,3
181,jason_david_frank,Jason David Frank,4
181,amy_jo_johnson,Amy Jo Johnson,5
181,robert_axelrod,Robert Axelrod,6
181,nicholas-bell,Nicholas Bell,7
181,paul_goddard,Paul Goddard,8
181,barbara_goodson,Barbara Goodson,9
181,kerrigan_maham,Kerrigan Maham,10
182,elizabeth_perkins,Elizabeth Perkins,1
182,whoopi_goldberg,Whoopi Goldberg,2
182,gwyneth_paltrow,Gwyneth Paltrow,3
182,kathleen_turner,Kathleen Turner,4
182,bonjovi,Jon Bon Jovi,5
182,peter_coyote,Peter Coyote,6
182,harrison_liu,Harrison Liu,7
182,julian_richings,Julian Richings,8
182,jeremy_sisto,Jeremy Sisto,9
182,scott_wickware,Scott Wickware,10
183,marina_zudina,Marina Zudina,1
183,oleg_yankovsky,Oleg Yankovsky,2
183,evan_richards,Evan Richards,3
183,fay_ripley,Fay Ripley,4
183,igor_volkov,Igor Volkov,5
183,sergei_karlenkov,Sergei Karlenkov,6
183,alexandr_pyatkov,Alexandr Pyatkov,7
183,nikolai_pastukhov,Nikolai Pastukhov,8
183,alec_guinness,Alec Guinness,9
183,marina-sudina,Marina Sudina,10
186,hugh_grant,Hugh Grant,1
186,julianne_moore,Julianne Moore,2
186,tom_arnold,Tom Arnold,3
186,joan_cusack,Joan Cusack,4
186,jeff_goldblum,Jeff Goldblum,5
186,robin_williams,Robin Williams,6
186,betsy_aidem,Betsy Aidem,7
186,priscilla_alden,Priscilla Alden,8
186,eleanor_columbus,Eleanor Columbus,9
186,edward_ivory,Edward Ivory,10
187,parker_posey,Parker Posey,1
187,omar_townsend,Omar Townsend,2
187,sasha_von_scherler,Sasha von Scherler,3
187,guillermo_diaz,Guillermo Díaz,4
187,anthony_de_sando,Anthony De Sando,5
187,donna_mitchell,Donna Mitchell,6
187,nicole_bobbitt,Nicole Bobbitt,7
187,liev_schreiber,Liev Schreiber,8
187,anthony_desando,Anthony DeSando,9
188,christopher_walken,Christopher Walken,1
188,elias_koteas,Elias Koteas,2
188,eric_stoltz,Eric Stoltz,3
188,virginia_madsen,Virginia Madsen,4
188,moriah_snyder,Moriah Snyder,5
188,adam_goldberg,Adam Goldberg,6
188,steve_hytner,Steve Hytner,7
188,viggo_mortensen,Viggo Mortensen,8
188,shawn-nelson,Shawn Nelson,9
188,amanda_plummer,Amanda Plummer,10
190,henry_fonda,Henry Fonda,1
190,walter_matthau,Walter Matthau,2
190,frank_overton,Frank Overton,3
190,edward_binns,Edward Binns,4
190,dan_oherlihy,Dan O'Herlihy,5
190,fritz_weaver,Fritz Weaver,6
190,larry_hagman,Larry Hagman,7
190,william_hansen,William Hansen,8
190,russell_hardie,Russell Hardie,9
190,russell_collins,Russell Collins,10
191,demi_moore,Demi Moore,1
191,gary_oldman,Gary Oldman,2
191,robert_duvall,Robert Duvall,3
191,robert_prosky,Robert Prosky,4
191,edward_hardwicke,Edward Hardwicke,5
191,joan_plowright,Joan Plowright,6
191,george_aguilar,George Aguilar,7
191,sarah_campbell,Sarah Campbell,8
191,roy_dotrice,Roy Dotrice,9
191,dana_ivey,Dana Ivey,10
196,ben_kingsley,Ben Kingsley,1
196,michael_madsen,Michael Madsen,2
196,alfred_molina,Alfred Molina,3
196,forest_whitaker,Forest Whitaker,4
196,marg_helgenberger,Marg Helgenberger,5
196,natasha_henstridge,Natasha Henstridge,6
196,caroline_barclay,Caroline Barclay,7
196,patricia_belcher,Patricia Belcher,8
196,gary_bullock,Gary Bullock,9
196,william_bumiller,William Bumiller,10
198,ralph_fiennes,Ralph Fiennes,1
198,angela_bassett,Angela Bassett,2
198,juliette_lewis,Juliette Lewis,3
198,tom_sizemore,Tom Sizemore,4
198,michael_wincott,Michael Wincott,5
198,vincent_donofrio,Vincent D'Onofrio,6
198,stefan_arngrim,Stefan Arngrim,7
198,brigitte_bako,Brigitte Bako,8
198,david_carrera,David Carrera,9
198,art_chudabala,Art Chudabala,10
199,catherine_deneuve,Catherine Deneuve,1
199,nino_castelnueva,Nino Castelnueva,2
199,anne_vernon,Anne Vernon,3
199,marc_michel,Marc Michel,4
199,ellen-farner,Ellen Farner,5
199,nino_castelnuovo,Nino Castelnuovo,6
199,mireille-perrey,Mireille Perrey,7
199,dorothee_blanc,Dorothée Blanc,8
199,jean_champion,Jean Champion,9
199,philippe_dumat,Philippe Dumat,10
201,patrick_swayze,Patrick Swayze,1
201,mary_elizabeth_mastrantonio,Mary Elizabeth Mastranton...,2
201,joseph_mazzello,Joseph Mazzello,3
201,seth-mumy,Seth Mumy,4
201,david_marshall_grant,David Marshall Grant,5
201,diane_venora,Diane Venora,6
201,colleen_camp,Colleen Camp,7
201,john_diehl,John Diehl,8
201,brian_flannery,Brian Flannery,9
201,jay_gerber,Jay Gerber,10
202,leonardo_di_caprio,Leonardo DiCaprio,1
202,david_thewlis,David Thewlis,2
202,romane_bohringer,Romane Bohringer,3
202,dominique_blanc,Dominique Blanc,4
202,denise_chalem,Denise Chalem,5
202,christopher_chaplin,Christopher Chaplin,6
202,nita_klein,Nita Klein,7
202,andrzej_seweryn,Andrzej Seweryn,8
202,james_thierree,James Thierree,9
202,christopher_thompson,Christopher Thompson,10
203,wesley_snipes,Wesley Snipes,1
203,patrick_swayze,Patrick Swayze,2
203,john_leguizamo,John Leguizamo,3
203,stockard_channing,Stockard Channing,4
203,blythe_danner,Blythe Danner,5
203,arliss_howard,Arliss Howard,6
203,joey_arias,Joey Arias,7
203,naomi_campbell,Naomi Campbell,8
203,quentin_crisp,Quentin Crisp,9
203,melinda_dillon,Melinda Dillon,10
204,steven_seagal,Steven Seagal,1
204,eric_bogosian,Eric Bogosian,2
204,katherine_heigl,Katherine Heigl,3
204,everett_mcgill,Everett McGill,4
204,morris_chestnut,Morris Chestnut,5
204,nick_mancuso,Nick Mancuso,6
204,brenda_bakke,Brenda Bakke,7
204,kurtwood_smith,Kurtwood Smith,8
204,royce_d_applegate,Royce D. Applegate,9
204,jonathan_banks,Jonathan Banks,10
205,andie_macdowell,Andie MacDowell,1
205,john_turturro,John Turturro,2
205,michael_richards,Michael Richards,3
205,maury_chaykin,Maury Chaykin,4
205,nathan_watt,Nathan Watt,5
205,kendra_krull,Kendra Krull,6
205,lillian_adams,Lillian Adams,7
205,candice-azzara,Candice Azzara,8
205,becky_ann_baker,Becky Ann Baker,9
205,lou_cutell,Lou Cutell,10
206,naomi_campbell,Naomi Campbell,1
206,cindy_crawford,Cindy Crawford,2
206,eartha_kitt,Eartha Kitt,3
206,isaac_mizrahi,Isaac Mizrahi,4
206,sandra_bernhard,Sandra Bernhard,5
206,amber_valletta,Amber Valletta,6
206,christy-turlington,Christy Turlington,7
206,kate_moss,Kate Moss,8
206,linda_evangelista,Linda Evangelista,9
206,shalom_harlow,Shalom Harlow,10
207,keanu_reeves,Keanu Reeves,1
207,aitana_sanchezgijon,Aitana Sánchez-Gijón,2
207,anthony_quinn,Anthony Quinn,3
207,giancarlo_giannini,Giancarlo Giannini,4
207,angelica_aragon,Angélica Aragón,5
207,evangelina_elizondo,Evangelina Elizondo,6
207,don_amendolia,Don Amendolia,7
207,mary_pat_gleason,Mary Pat Gleason,8
207,juan_antonio_jimenez,Juan Antonio Jiménez,9
207,john_dennis_johnston,John Dennis Johnston,10
208,kevin_costner,Kevin Costner,1
208,dennis_hopper,Dennis Hopper,2
208,jeanne_tripplehorn,Jeanne Tripplehorn,3
208,tina_majorino,Tina Majorino,4
208,michael_jeter,Michael Jeter,5
208,gerard_murphy,Gerard Murphy,6
208,lee_arenberg,Lee Arenberg,7
208,rick_aviles,Rick Aviles,8
208,john_tolesbey,John Toles-Bey,9
208,rd_call,R.D. Call,10
213,nikita_mikhalkov,Nikita Mikhalkov,1
213,oleg_menshikov,Oleg Menshikov,2
213,ingeborga_dapkunaite,Ingeborga Dapkunaite,3
213,vladimir-ilyin,Vladimir Ilyin,4
213,vyacheslav_tikhonov,Vyacheslav Tikhonov,5
213,svetlana_kryuchkova,Svetlana Kryuchkova,6
213,avangard_leontyev,Avangard Leontyev,7
213,nadia_mikhalkov,Nadia Mikhalkov,8
213,yevgeny_mironov,Yevgeny Mironov,9
213,andre_oumansky,André Oumansky,10
216,adam_sandler,Adam Sandler,1
216,darren_mcgavin,Darren McGavin,2
216,bridgette_wilson,Bridgette Wilson,3
216,bradley_whitford,Bradley Whitford,4
216,josh_mostel,Josh Mostel,5
216,mark_beltzman,Mark Beltzman,6
216,steve_buscemi,Steve Buscemi,7
216,claire_cellucci,Claire Cellucci,8
216,chris_farley,Chris Farley,9
216,larry_hankin,Larry Hankin,10
217,john_leguizamo,John Leguizamo,1
217,1187309-katherine_waterston,Katherine Waterston,2
217,cynthia_nixon,Cynthia Nixon,3
217,andy_comeau,Andy Comeau,4
217,denis-ohare,Denis O'Hare,5
217,lauren_birkell,Lauren Birkell,6
217,louisa-krause,Louisa Krause,7
217,halley_wegryn_gross,Halley Wegryn Gross,8
217,jason-dubin,Jason Dubin,9
217,ethan_phillips,Ethan Phillips,10
218,whoopi_goldberg,Whoopi Goldberg,1
218,marylouise_parker,Mary-Louise Parker,2
218,drew_barrymore,Drew Barrymore,3
218,matthew_mcconaughey,Matthew McConaughey,4
218,james_remar,James Remar,5
218,billy_wirth,Billy Wirth,6
218,amy-aquino,Amy Aquino,7
218,dennis_boutsikaris,Dennis Boutsikaris,8
218,jude_ciccolella,Jude Ciccolella,9
218,stan_egi,Stan Egi,10
222,chris_odonnell,Chris O'Donnell,1
222,minnie_driver,Minnie Driver,2
222,geraldine_orawe,Geraldine O'Rawe,3
222,saffron_burrows,Saffron Burrows,4
222,alan_cumming,Alan Cumming,5
222,colin_firth,Colin Firth,6
222,marie_conmee,Marie Conmee,7
222,ingrid_craigie,Ingrid Craigie,8
222,pauline_delaney,Pauline Delaney,9
222,tony_doyle,Tony Doyle,10
223,brian_ohalloran,Brian O'Halloran,1
223,jeff_anderson,Jeff Anderson,2
223,marilyn_ghigliotti,Marilyn Ghigliotti,3
223,lisa_spoonhauer,Lisa Spoonhauer,4
223,jason_mewes,Jason Mewes,5
223,1030366-kevin_smith,Kevin Smith,6
223,scott_mosier,Scott Mosier,7
223,walter_flanagan,Walter Flanagan,8
223,virginia-smith,Virginia Smith,9
223,david-klein,David Klein,10
224,marlon_brando,Marlon Brando,1
224,johnny_depp,Johnny Depp,2
224,faye_dunaway,Faye Dunaway,3
224,geraldine_pailhas,Geraldine Pailhas,4
224,bob_dishy,Bob Dishy,5
224,rachel_ticotin,Rachel Ticotin,6
224,carmen_argenziano,Carmen Argenziano,7
224,jo_champa,Jo Champa,8
224,al_corley,Al Corley,9
224,nada_despotovich,Nada Despotovich,10
225,michael_douglas,Michael Douglas,1
225,demi_moore,Demi Moore,2
225,donald_sutherland,Donald Sutherland,3
225,caroline_goodall,Caroline Goodall,4
225,dylan_baker,Dylan Baker,5
225,roma_maffia,Roma Maffia,6
225,dennis_miller,Dennis Miller,7
225,allan-rich,Allan Rich,8
225,nicholas_sadler,Nicholas Sadler,9
225,rosemary_forsyth,Rosemary Forsyth,10
226,jeff_bridges,Jeff Bridges,1
226,joan_allen,Joan Allen,2
226,martin_landau,Martin Landau,3
226,frederic_forrest,Frederic Forrest,4
226,dean_stockwell,Dean Stockwell,5
226,mako,Mako,6
226,lloyd_bridges,Lloyd Bridges,7
226,elias_koteas,Elias Koteas,8
226,nina_siemaszko,Nina Siemaszko,9
226,christian_slater,Christian Slater,10
228,dylan_mcdermott,Dylan McDermott,1
228,nancy_travis,Nancy Travis,2
228,james_belushi,James Belushi,3
228,james_legros,James LeGros,4
228,quentin_tarantino,Quentin Tarantino,5
228,janet_carroll,Janet Carroll,6
228,ralph_brannen,Ralph Brannen,7
228,1053644-david_cross,David Cross,8
228,richard_edson,Richard Edson,9
228,allen_garfield,Allen Garfield,10
229,sigourney_weaver,Sigourney Weaver,1
229,ben_kingsley,Ben Kingsley,2
229,stuart_wilson,Stuart Wilson,3
229,carlos_moreno_jr,Carlos Moreno,4
229,krystia_mova,Krystia Mova,5
229,jonathan_vega,Jonathan Vega,6
229,eduardo_valenzuela,Eduardo Valenzuela,7
229,jorge_cruz,Jorge Cruz,8
229,rodolphe_vega,Rodolphe Vega,9
229,sergio_ortega_alvarado,Sergio Ortega Alvarado,10
230,kathy_bates,Kathy Bates,1
230,jennifer_jason_leigh,Jennifer Jason Leigh,2
230,judy_parfitt,Judy Parfitt,3
230,christopher_plummer,Christopher Plummer,4
230,david_strathairn,David Strathairn,5
230,eric_bogosian,Eric Bogosian,6
230,john_c_reilly,John C. Reilly,7
230,wayne_robson,Wayne Robson,8
230,roy_cooper,Roy Cooper,9
230,frank_adamson,Frank Adamson,10
232,sihung-lung,Sihung Lung,1
232,yang_kueimei,Kuei-Mei Yang,2
232,770988510,Wu Chien-lien,3
232,yuwen-wang,Yu-Wen Wang,4
232,ahleh-gua,Ah-Leh Gua,5
232,sylvia_chang,Sylvia Chang,6
232,winston_chao,Winston Chao,7
232,lester_chen,Lester Chen,8
232,chienlien-wu,Chien-lien Wu,9
232,lester_chitman_chan,Lester Chit-Man Chan,10
233,bruce_greenwood,Bruce Greenwood,1
233,mia_kirshner,Mia Kirshner,2
233,don_mckellar,Don McKellar,3
233,arsinee_khanjian,Arsinée Khanjian,4
233,elias_koteas,Elias Koteas,5
233,sarah_polley,Sarah Polley,6
233,victor_garber,Victor Garber,7
233,calvin_green,Calvin Green,8
233,jack_blum,Jack Blum,9
233,david_hemblen,David Hemblen,10
234,dana_delany,Dana Delany,1
234,paul_mercurio,Paul Mercurio,2
234,rosie_odonnell,Rosie O'Donnell,3
234,dan_aykroyd,Dan Aykroyd,4
234,hector_elizondo,Hector Elizondo,5
234,stuart_wilson,Stuart Wilson,6
234,sean_obryan,Sean O'Bryan,7
234,stephanie_niznik,Stephanie Niznik,8
234,judith_baldwin,Judith Baldwin,9
234,marvin_braveman,Marvin Braveman,10
241,matthew_modine,Matthew Modine,1
241,nancy_travis,Nancy Travis,2
241,eric_stoltz,Eric Stoltz,3
241,max_pomeranc,Max Pomeranc,4
241,samuel_l_jackson,Samuel L. Jackson,5
241,ron_perlman,Ron Perlman,6
241,bill_cobbs,Bill Cobbs,7
241,collin_wilcox_paxton,Collin Wilcox Paxton,8
241,jon_polito,Jon Polito,9
241,clarinda_ross,Clarinda Ross,10
242,stefano_dionisi,Stefano Dionisi,1
242,enrico_lo_verso,Enrico Lo Verso,2
242,elsa_zylberstein,Elsa Zylberstein,3
242,jeroen_krabbe,Jeroen Krabbé,4
242,caroline_cellier,Caroline Cellier,5
242,jacques_boudet,Jacques Boudet,6
242,omero_antonutti,Omero Antonutti,7
242,marianne_basler,Marianne Basler,8
242,graham_valentine,Graham Valentine,9
242,pier_paolo_capponi,Pier Paolo Capponi,10
243,1007866-sam_jones,Sam J. Jones,1
243,melody_anderson,Melody Anderson,2
243,topol,Topol,3
243,max_von_sydow,Max von Sydow,4
243,ornella_muti,Ornella Muti,5
243,brian_blessed,Brian Blessed,6
243,timothy_dalton,Timothy Dalton,7
243,peter_wyngarde,Peter Wyngarde,8
243,mariangela_melato,Mariangela Melato,9
243,john_osborne,John Osborne,10
248,sinbad,Sinbad,1
248,phil_hartman,Phil Hartman,2
248,jeffrey_jones,Jeffrey Jones,3
248,kim_greist,Kim Greist,4
248,stan_shaw,Stan Shaw,5
248,tony_longo,Tony Longo,6
248,chuck_aber,Chuck Aber,7
248,mason_adams,Mason Adams,8
248,kirk_baily,Kirk Baily,9
248,paul_benvictor,Paul Ben-Victor,10
251,tommy_lee_jones,Tommy Lee Jones,1
251,benicio_del_toro,Benicio Del Toro,2
251,connie_nielsen,Connie Nielsen,3
251,leslie_stefanson,Leslie Stefanson,4
251,jenna-boyd,Jenna Boyd,5
251,eddie_velez,Eddie Velez,6
251,1020576-john_finn,John Finn,7
251,jose_zuniga,Jose Zuniga,8
251,lonny_chapman,Lonny Chapman,9
251,mark_pellegrino,Mark Pellegrino,10
254,nick_nolte,Nick Nolte,1
254,greta_scacchi,Greta Scacchi,2
254,jeanpierre_aumont,Jean-Pierre Aumont,3
254,simon_callow,Simon Callow,4
254,seth_gilliam,Seth Gilliam,5
254,james_earl_jones,James Earl Jones,6
254,michel_lonsdale,Michel Lonsdale,7
254,marisa_berenson,Marisa Berenson,8
254,todd-boyce,Todd Boyce,9
254,catherine_chevalier,Catherine Chevalier,10
256,arnold_schwarzenegger,Arnold Schwarzenegger,1
256,danny_devito,Danny DeVito,2
256,emma_thompson,Emma Thompson,3
256,frank_langella,Frank Langella,4
256,pamela_reed,Pamela Reed,5
256,judy_collins,Judy Collins,6
256,james_eckhouse,James Eckhouse,7
256,aida_turturro,Aida Turturro,8
256,michele_abrams,Michele Abrams,9
256,kathleen_chalfant,Kathleen Chalfant,10
257,sean_connery,Sean Connery,1
257,laurence_fishburne,Laurence Fishburne,2
257,kate_capshaw,Kate Capshaw,3
257,blair_underwood,Blair Underwood,4
257,ed_harris,Ed Harris,5
257,christopher_murray,Christopher Murray,6
257,brooke_alderson,Brooke Alderson,7
257,ned_beatty,Ned Beatty,8
257,tony_bolano,Tony Bolano,9
257,ruby_dee,Ruby Dee,10
259,david_caruso,David Caruso,1
259,samuel_l_jackson,Samuel L. Jackson,2
259,nicolas_cage,Nicolas Cage,3
259,helen_hunt,Helen Hunt,4
259,kathryn_erbe,Kathryn Erbe,5
259,stanley_tucci,Stanley Tucci,6
259,jason_andrews,Jason Andrews,7
259,kevin_corrigan,Kevin Corrigan,8
259,john_costelloe,John Costelloe,9
259,tony_cucci,Tony Cucci,10
262,eleanor_bron,Eleanor Bron,1
262,liam_cunningham,Liam Cunningham,2
262,liesel_matthews,Liesel Matthews,3
262,rusty_schwimmer,Rusty Schwimmer,4
262,arthur_malet,Arthur Malet,5
262,vanessa-lee-chester,Vanessa Lee Chester,6
262,judith_drake,Judith Drake,7
262,david_fresco,David Fresco,8
262,taylor_fry,Taylor Fry,9
262,peggy_miley,Peggy Miley,10
263,crissy-rock,Crissy Rock,1
263,vladimir-vega,Vladimir Vega,2
263,ray_winstone,Ray Winstone,3
263,sandie_lavelle,Sandie Lavelle,4
263,mauricio_gonzalez_venegas,Mauricio González Venegas,5
263,jason_stracey,Jason Stracey,6
263,luke_brown,Luke Brown,7
263,lily_farrell,Lily Farrell,8
263,bruce_alexander,Bruce Alexander,9
263,linda_ross,Linda Ross,10
265,lumi_cavazos,Lumi Cavazos,1
265,marco_leonardi,Marco Leonardi,2
265,regina_torne,Regina Torné,3
265,robert_m_martinez,Robert M. Martinez,4
265,ada_carrasco,Ada Carrasco,5
265,claudette_maille,Claudette Maille,6
265,yareli-arizmendi,Yareli Arizmendi,7
265,pilar_aranda,Pilar Aranda,8
265,rodolfo_arias,Rodolfo Arias,9
265,regino_herrerra,Regino Herrerra,10
267,damon_wayans,Damon Wayans,1
267,karyn_parsons,Karyn Parsons,2
267,william_hickey,William Hickey,3
267,michael_ironside,Michael Ironside,4
267,albert_hall,Albert Hall,5
267,10004812-steven_martini,Steven Martini,6
267,scott_bam_bam_bigelow,Scott 'Bam Bam' Bigelow,7
267,al_cerullo,Al Cerullo,8
267,john_louis_fischer,John Louis Fischer,9
267,michael_gabel,Michael Gabel,10
268,tim_roth,Tim Roth,1
268,edward_furlong,Edward Furlong,2
268,moira_kelly,Moira Kelly,3
268,vanessa_redgrave,Vanessa Redgrave,4
268,maximilian_schell,Maximilian Schell,5
268,paul_guilfoyle,Paul Guilfoyle,6
268,natalya_andreichenko,Natalya Andreichenko,7
268,david_vadim,David Vadim,8
268,mina_bern,Mina Bern,9
268,ron_brice,Ron Brice,10
270,warren_beatty,Warren Beatty,1
270,annette_bening,Annette Bening,2
