id,title,year,criticsRating,pictureURL
6185,Dark Blue,2002,5.8,http://content6.flixster.com/movie/27/65/276516_det.jpg
1651,Telling Lies in America,1997,6.1,http://content9.flixster.com/movie/26/46/264615_det.jpg
5075,Waydowntown,2000,6.4,http://content7.flixster.com/movie/15/28/51/1528517_det.jpg
8121,La grande séduction,2003,6.3,http://content8.flixster.com/movie/28/75/11/2875118_det.jpg
5331,Vulgar,2000,3.2,http://content7.flixster.com/movie/28/80/288013_det.jpg
6807,The Meaning of Life,1983,7.5,http://content9.flixster.com/movie/10/94/54/10945435_det.jpg
2143,Legend,1985,5.4,http://content6.flixster.com/movie/25/40/254000_det.jpg
8916,Shall We Dance,2004,5.4,http://content9.flixster.com/movie/10/84/66/10846607_det.jpg
5267,The Rookie,2002,7.2,http://content7.flixster.com/movie/25/13/251397_det.jpg
58706,La misma luna,2007,6.5,http://content7.flixster.com/movie/10/92/39/10923945_det.jpg
31934,The Four Feathers,2002,5.4,http://content8.flixster.com/movie/10/83/86/10838682_det.jpg
1841,The Gingerbread Man,1998,6.2,http://content6.flixster.com/movie/11/14/76/11147696_det.jpg
3127,Holy Smoke,1999,5.6,http://content7.flixster.com/movie/27/30/273009_det.jpg
2461,Leatherface: Texas Chainsaw Massacre III,1990,3.4,http://content6.flixster.com/movie/11/13/31/11133160_det.jpg
51991,Italianetz,2005,7.2,http://content9.flixster.com/movie/10/89/11/10891127_det.jpg
6443,The Big Trail,1930,6.8,http://content8.flixster.com/movie/30/32/303294_det.jpg
8042,Mean Streets,1973,8.9,http://content8.flixster.com/movie/96/89/58/9689586_det.jpg
60503,Katyn,2007,7.4,http://content7.flixster.com/movie/10/87/32/10873261_det.jpg
4171,Long Night's Journey Into Day,2000,7.5,http://images.rottentomatoescdn.com/images/defaults/poster_default.gif
8330,Our Man in Havana,1959,7.7,http://content7.flixster.com/movie/11/12/29/11122989_det.jpg
8711,Mr. Blandings Builds His Dream House,1948,7.1,http://content9.flixster.com/movie/10/95/86/10958699_det.jpg
1240,Terminator Salvation,2009,5.0,http://content8.flixster.com/movie/10/92/76/10927658_det.jpg
15,Cutthroat Island,1995,4.4,http://content6.flixster.com/movie/25/69/256908_det.jpg
4129,Made in Heaven,1987,4.4,http://content6.flixster.com/movie/10/90/56/10905608_det.jpg
8260,Gadjo dilo,1997,7.0,http://content9.flixster.com/movie/30/39/303999_det.jpg
6932,Shattered Glass,2003,7.7,http://content6.flixster.com/movie/25/70/257024_det.jpg
3787,Xizao,1999,7.3,http://content6.flixster.com/movie/26/13/261324_det.jpg
3089,Ladri di biciclette,1948,8.8,http://content8.flixster.com/movie/10/44/04/10440426_det.jpg
7030,Radio Flyer,1992,4.7,http://content9.flixster.com/movie/31/01/72/3101727_det.png
8332,Bloody Sunday,2002,7.9,http://content8.flixster.com/movie/10/90/21/10902182_det.jpg
4377,Les poupées russes,2005,6.6,http://content6.flixster.com/movie/27/23/02/2723024_det.jpg
1104,A Streetcar Named Desire,1951,8.5,http://content6.flixster.com/movie/25/45/254524_det.jpg
2486,The 24 Hour Woman,1999,5.8,http://content7.flixster.com/movie/10/85/18/10851889_det.jpg
2331,Living Out Loud,1998,6.3,http://content6.flixster.com/movie/10/87/03/10870304_det.jpg
8157,Jin-Rô,1998,5.8,http://content6.flixster.com/movie/27/71/277100_det.jpg
2364,Godzilla,1998,4.7,http://content9.flixster.com/movie/25/99/259919_det.jpg
1947,West Side Story,1961,8.1,http://content9.flixster.com/movie/10/91/74/10917475_det.jpg
4083,Best Seller,1987,5.9,http://content8.flixster.com/movie/27/96/279602_det.jpg
7438,Kill Bill: Vol. 2,2004,7.7,http://content9.flixster.com/movie/26/69/266911_det.jpg
4966,The Incredible Shrinking Man,1957,7.6,http://content8.flixster.com/movie/34/46/85/3446858_det.jpg
25777,Monkey Business,1931,7.8,http://content6.flixster.com/movie/10/86/15/10861560_det.jpg
6973,Final Analysis,1992,5.3,http://content9.flixster.com/movie/27/82/278215_det.jpg
7182,Lord Love a Duck,1966,6.9,http://content7.flixster.com/movie/10/86/73/10867357_det.jpg
5581,Betsy's Wedding,1990,5.3,http://content7.flixster.com/movie/21/77/84/2177845_det.jpg
26079,David and Lisa,1962,7.1,http://content7.flixster.com/movie/29/98/299893_det.jpg
5344,Thief of Hearts,1984,3.2,http://content6.flixster.com/movie/10/88/20/10882048_det.jpg
1235,Harold and Maude,1971,7.6,http://content9.flixster.com/movie/25/38/253827_det.jpg
1323,Amityville 3-D,1983,2.9,http://content7.flixster.com/movie/26/28/262801_det.jpg
5133,Maryam,2002,6.8,http://content6.flixster.com/movie/10/84/77/10847700_det.jpg
5034,Truly Madly Deeply,1990,6.6,http://content8.flixster.com/movie/25/81/258102_det.jpg
2701,Wild Wild West,1999,3.9,http://content8.flixster.com/movie/11/15/28/11152830_det.jpg
1963,Take the Money and Run,1969,6.9,http://content9.flixster.com/movie/28/30/283091_det.jpg
55288,Reservation Road,2007,5.2,http://content6.flixster.com/movie/95/78/14/9578148_det.jpg
2030,Dong gong xi gong,1996,6.3,http://content7.flixster.com/movie/99/50/16/9950165_det.jpg
6730,Convoy,1978,4.1,http://content8.flixster.com/movie/25/62/256222_det.jpg
5351,Akai hashi no shita no nurui mizu,2001,6.9,http://content9.flixster.com/movie/10/87/94/10879495_det.jpg
8484,Ningen no jôken,1959,7.3,http://content7.flixster.com/movie/11/14/69/11146953_det.jpg
3872,"Suddenly, Last Summer",1959,7.7,http://content6.flixster.com/movie/10/93/54/10935496_det.jpg
3994,Unbreakable,2000,6.2,http://content7.flixster.com/movie/10/89/48/10894809_det.jpg
26494,SubUrbia,1996,6.3,http://content7.flixster.com/movie/10/87/78/10877809_det.jpg
5387,Enough,2002,4.0,http://content6.flixster.com/movie/10/88/19/10881972_det.jpg
7301,Journal d'un curé de campagne,1951,8.3,http://content9.flixster.com/movie/30/01/300103_det.jpg
7399,Ned Kelly,2003,5.7,http://content7.flixster.com/movie/10/87/79/10877989_det.jpg
320,Suture,1993,6.2,http://content7.flixster.com/movie/10/91/57/10915785_det.jpg
27679,Xiao cheng zhi chun,2002,7.4,http://content7.flixster.com/movie/10/87/08/10870877_det.jpg
8844,Amator,1979,7.3,http://content7.flixster.com/movie/10/86/93/10869317_det.jpg
1561,Wedding Bell Blues,1996,4.0,http://content7.flixster.com/movie/28/16/281613_det.jpg
4847,À ma soeur!,2001,6.4,http://content6.flixster.com/movie/28/72/287292_det.jpg
60421,The Stone Angel,2007,5.4,http://content8.flixster.com/movie/10/84/94/10849410_det.jpg
5445,Minority Report,2002,8.0,http://content9.flixster.com/movie/10/94/48/10944815_det.jpg
3738,The Sugarland Express,1974,7.2,http://content8.flixster.com/movie/10/86/79/10867930_det.jpg
4883,La ville est tranquille,2000,6.7,http://content9.flixster.com/movie/10/88/23/10882395_det.jpg
33615,Madagascar,2005,6.0,http://content7.flixster.com/movie/24/97/249793_det.jpg
1456,The Pest,1997,2.3,http://content8.flixster.com/movie/25/85/258526_det.jpg
709,Oliver & Company,1988,5.4,http://content6.flixster.com/movie/25/15/251504_det.jpg
8531,White Chicks,2004,3.7,http://content6.flixster.com/movie/55/05/41/5505412_det.jpg
5238,Return of the Secaucus Seven,1979,6.7,http://content8.flixster.com/movie/27/58/275898_det.jpg
1571,Chacun cherche son chat,1996,7.3,http://content7.flixster.com/movie/10/88/92/10889261_det.jpg
8956,Enduring Love,2004,6.2,http://content8.flixster.com/movie/27/57/275702_det.jpg
8921,The Rose Tattoo,1955,7.8,http://content8.flixster.com/movie/29/82/298210_det.jpg
51412,Next,2007,4.6,http://content9.flixster.com/movie/66/03/26/6603263_det.jpg
7474,The Boys in the Band,1970,7.1,http://content8.flixster.com/movie/10/86/48/10864834_det.jpg
7104,1941,1979,5.2,http://content8.flixster.com/movie/25/85/258518_det.jpg
4092,Cherry 2000,1987,2.7,http://content6.flixster.com/movie/26/16/261692_det.jpg
5769,Modern Romance,1981,6.4,http://content6.flixster.com/movie/51/27/80/5127804_det.jpg
7082,That Touch of Mink,1962,5.4,http://content6.flixster.com/movie/29/15/291516_det.jpg
5898,The Sword and the Sorcerer,1982,6.8,http://content9.flixster.com/movie/10/89/23/10892327_det.jpg
2283,The Sheltering Sky,1990,5.2,http://content7.flixster.com/movie/10/87/41/10874153_det.jpg
31420,Assault on Precinct 13,2005,5.9,http://content7.flixster.com/movie/26/88/268805_det.jpg
5424,Harvard Man,2001,4.6,http://content9.flixster.com/movie/10/87/17/10871783_det.jpg
32674,Islands in the Stream,1977,6.3,http://content7.flixster.com/movie/10/86/05/10860545_det.jpg
2863,A Hard Day's Night,1964,8.2,http://content8.flixster.com/movie/25/09/250902_det.jpg
1213,Goodfellas,1990,8.8,http://content8.flixster.com/movie/10/93/19/10931922_det.jpg
7616,Body Double,1984,6.6,http://content8.flixster.com/movie/27/29/272902_det.jpg
716,The Jezebels,1975,5.4,http://content7.flixster.com/movie/10/89/70/10897085_det.jpg
5770,Ms. 45,1981,6.9,http://content6.flixster.com/movie/10/89/20/10892048_det.jpg
248,Houseguest,1995,3.4,http://content7.flixster.com/movie/26/06/260693_det.jpg
5158,Cross Creek,1983,5.4,http://content9.flixster.com/movie/10/87/31/10873143_det.jpg
6795,Black Moon Rising,1986,3.9,http://content9.flixster.com/movie/28/05/280515_det.jpg
7455,The Mudge Boy,2003,6.4,http://content8.flixster.com/movie/43/59/19/4359190_det.jpg
8765,This Gun for Hire,1942,7.3,http://content9.flixster.com/movie/29/30/293091_det.jpg
3405,A Night to Remember,1958,8.7,http://content8.flixster.com/movie/29/46/294610_det.jpg
4080,Baby Boom,1987,6.4,http://content9.flixster.com/movie/10/92/69/10926931_det.jpg
8522,My Little Chickadee,1940,7.4,http://content8.flixster.com/movie/71/37/03/7137030_det.jpg
60946,Sixty Six,2006,5.9,http://content9.flixster.com/movie/10/84/94/10849443_det.jpg
6345,A Chorus Line,1985,4.8,http://content6.flixster.com/movie/25/65/256500_det.jpg
50068,Letters from Iwo Jima,2006,8.2,http://content8.flixster.com/movie/10/88/05/10880558_det.jpg
1180,Hear My Song,1991,7.1,http://content7.flixster.com/movie/44/09/73/4409737_det.jpg
57534,The Eye,2008,4.3,http://content7.flixster.com/movie/10/84/47/10844773_det.jpg
2359,Waking Ned,1998,7.0,http://content8.flixster.com/movie/10/87/79/10877990_det.jpg
2614,Chopping Mall,1986,4.4,http://content8.flixster.com/movie/10/86/43/10864342_det.jpg
1029,Dumbo,1941,8.4,http://content8.flixster.com/movie/10/83/83/10838302_det.jpg
1461,Vegas Vacation,1997,3.8,http://content7.flixster.com/movie/10/86/96/10869605_det.jpg
1453,The Beautician and the Beast,1997,4.6,http://content9.flixster.com/movie/26/00/260003_det.jpg
2177,Family Plot,1976,7.0,http://content6.flixster.com/movie/10/88/55/10885532_det.jpg
3597,Whipped,2000,3.2,http://content9.flixster.com/movie/27/58/275895_det.jpg
1595,Free Willy 3: The Rescue,1997,4.7,http://content6.flixster.com/movie/31/21/312112_det.jpg
33072,Vérités et mensonges,1973,7.3,http://content9.flixster.com/movie/10/91/93/10919383_det.jpg
4801,The Little Foxes,1941,8.5,http://content6.flixster.com/movie/29/31/293120_det.jpg
5395,"Dr. Mabuse, der Spieler - Ein Bild der Zeit",1922,7.4,http://content7.flixster.com/movie/10/88/71/10887161_det.jpg
52005,Jindabyne,2006,6.4,http://content9.flixster.com/movie/21/52/63/2152639_det.jpg
6728,The Ugly American,1963,6.1,http://content6.flixster.com/movie/30/32/303292_det.jpg
4073,The Invisible Circus,1999,4.1,http://content9.flixster.com/movie/10/87/08/10870815_det.jpg
26629,Killer Klowns from Outer Space,1988,5.6,http://content6.flixster.com/movie/25/64/256416_det.jpg
5838,Madame Bovary,1991,6.4,http://content9.flixster.com/movie/10/92/98/10929847_det.jpg
2208,The Lady Vanishes,1938,8.3,http://content8.flixster.com/movie/92/28/922862_det.jpg
5083,Rare Birds,2001,5.9,http://content6.flixster.com/movie/10/92/06/10920616_det.jpg
7376,Walking Tall,2004,4.4,http://content6.flixster.com/movie/11/14/56/11145672_det.jpg
59105,Where in the World Is Osama Bin Laden?,2008,4.9,http://content9.flixster.com/movie/10/85/36/10853683_det.jpg
226,Tucker: The Man and His Dream,1988,7.2,http://content7.flixster.com/movie/25/57/255709_det.jpg
7023,Xi yan,1993,7.5,http://content9.flixster.com/movie/11/12/06/11120683_det.jpg
8041,Passed Away,1992,4.5,http://content6.flixster.com/movie/23/15/97/2315972_det.jpg
3404,Titanic,1997,7.4,http://content8.flixster.com/movie/16/90/53/1690530_det.jpg
7368,Never Die Alone,2004,4.1,http://content7.flixster.com/movie/27/68/276825_det.jpg
3921,Psycho Beach Party,2000,5.5,http://content7.flixster.com/movie/10/93/52/10935297_det.jpg
5256,Stolen Summer,2002,5.0,http://content9.flixster.com/movie/10/87/96/10879691_det.jpg
27843,Machuca,2004,7.5,http://content7.flixster.com/movie/12/81/48/1281485_det.jpg
8131,The Pursuit of Happyness,2006,6.4,http://content8.flixster.com/movie/28/97/35/2897358_det.jpg
1599,Steel Magnolias,1989,5.8,http://content7.flixster.com/movie/10/93/46/10934665_det.jpg
7948,Wise Blood,1979,7.4,http://content8.flixster.com/movie/52/70/23/5270234_det.jpg
32602,Winter Solstice,2004,6.4,http://content6.flixster.com/movie/27/49/274904_det.jpg
7771,Alexis Zorbas,1964,7.2,http://content7.flixster.com/movie/11/14/47/11144721_det.jpg
8516,A Matter of Life and Death,1946,8.7,http://content6.flixster.com/movie/11/14/77/11147764_det.jpg
7387,Dawn of the Dead,2004,6.7,http://content8.flixster.com/movie/28/60/286018_det.jpg
25954,Orphée,1950,9.5,http://content6.flixster.com/movie/34/34/28/3434280_det.jpg
8906,Cannibal Holocaust,1980,5.2,http://content9.flixster.com/movie/31/36/313627_det.jpg
2278,Ronin,1998,6.3,http://content6.flixster.com/movie/26/94/269492_det.jpg
37739,The Greatest Game Ever Played,2005,6.2,http://content6.flixster.com/movie/25/02/250212_det.jpg
31696,Constantine,2005,5.5,http://content6.flixster.com/movie/10/93/34/10933464_det.jpg
25866,The Sea Hawk,1940,8.7,http://content6.flixster.com/movie/10/36/26/10362676_det.jpg
34523,The Chumscrubber,2005,4.9,http://content7.flixster.com/movie/24/99/249913_det.jpg
19,Ace Ventura: When Nature Calls,1995,4.1,http://content7.flixster.com/movie/10/94/18/10941853_det.jpg
6494,On_Line,2002,4.6,http://content9.flixster.com/movie/11/00/56/11005627_det.jpg
54995,Planet Terror,2007,6.1,http://content6.flixster.com/movie/10/92/41/10924140_det.jpg
2866,The Buddy Holly Story,1978,7.3,http://content8.flixster.com/movie/25/85/258502_det.jpg
5669,Bowling for Columbine,2002,8.2,http://content8.flixster.com/movie/10/93/45/10934550_det.jpg
61255,The Rocker,2008,5.2,http://content8.flixster.com/movie/10/85/72/10857242_det.jpg
852,Tin Cup,1996,6.5,http://content9.flixster.com/movie/26/86/268607_det.jpg
3026,Slaughterhouse-Five,1972,7.4,http://content6.flixster.com/movie/11/12/35/11123560_det.jpg
33164,House of Wax,2005,4.3,http://content9.flixster.com/movie/10/92/43/10924347_det.jpg
2805,Mickey Blue Eyes,1999,5.4,http://content7.flixster.com/movie/26/13/261301_det.jpg
4751,The Hunter,1980,4.8,http://content6.flixster.com/movie/26/25/262500_det.jpg
8806,The Mask,1994,6.4,http://content6.flixster.com/movie/62/33/43/6233432_det.jpg
8524,The High and the Mighty,1954,5.6,http://content6.flixster.com/movie/96/22/02/9622024_det.jpg
1992,Child's Play 2,1990,4.2,http://content8.flixster.com/movie/27/38/273822_det.jpg
3896,The Way of the Gun,2000,5.4,http://content7.flixster.com/movie/28/09/280993_det.jpg
36513,Dirty Deeds,2002,5.7,http://content7.flixster.com/movie/10/92/17/10921713_det.jpg
6979,WarGames,1983,7.4,http://content8.flixster.com/movie/11/14/87/11148730_det.jpg
26117,Natural Born Killers,1994,6.0,http://content8.flixster.com/movie/10/88/54/10885402_det.jpg
7269,Hangin' with the Homeboys,1991,7.1,http://content6.flixster.com/movie/28/29/282908_det.jpg
171,Jeffrey,1995,6.1,http://content7.flixster.com/movie/27/11/271117_det.jpg
6591,The Magdalene Sisters,2002,7.6,http://content8.flixster.com/movie/27/05/270594_det.jpg
6626,The Cemetery Club,1993,5.8,http://content7.flixster.com/movie/10/87/59/10875981_det.jpg
3466,Heart and Souls,1993,5.4,http://content9.flixster.com/movie/25/54/255407_det.jpg
8856,Roller Boogie,1979,3.0,http://content8.flixster.com/movie/10/86/86/10868678_det.jpg
3495,Roadside Prophets,1992,6.7,http://content9.flixster.com/movie/22/20/06/2220067_det.jpg
92,Mary Reilly,1996,4.4,http://content6.flixster.com/movie/27/56/275628_det.jpg
3487,The Road to El Dorado,2000,5.5,http://content9.flixster.com/movie/13/23/31/1323319_det.jpg
1949,A Man for All Seasons,1966,7.8,http://content6.flixster.com/movie/25/08/250892_det.jpg
4822,Max Keeble's Big Move,2001,4.2,http://content8.flixster.com/movie/26/15/261506_det.jpg
4355,Youngblood,1986,3.8,http://content6.flixster.com/movie/26/91/269104_det.jpg
2841,Stir of Echoes,1999,6.4,http://content8.flixster.com/movie/11/12/40/11124030_det.gif
3852,The Tao of Steve,2000,6.8,http://content6.flixster.com/movie/27/07/270720_det.jpg
2774,Better Than Chocolate,1999,5.8,http://content8.flixster.com/movie/10/89/25/10892522_det.jpg
161,Crimson Tide,1995,7.4,http://content7.flixster.com/movie/26/84/268417_det.jpg
26414,Wedding Crashers,2005,6.7,http://content9.flixster.com/movie/24/98/249823_det.jpg
4638,Jurassic Park III,2001,5.2,http://content7.flixster.com/movie/25/58/255893_det.jpg
49284,10 Items or Less,2006,6.1,http://content6.flixster.com/movie/10/92/16/10921676_det.jpg
63237,Ils se marièrent et eurent beaucoup d'enfants,2004,6.0,http://content8.flixster.com/movie/46/02/41/4602418_det.jpg
2612,Mildred Pierce,1945,7.6,http://content7.flixster.com/movie/29/97/299713_det.jpg
3019,Drugstore Cowboy,1989,8.0,http://content7.flixster.com/movie/10/88/51/10885189_det.jpg
8905,1492: Conquest of Paradise,1992,4.1,http://content7.flixster.com/movie/52/53/84/5253849_det.jpg
3413,Deep Impact,1998,5.7,http://content8.flixster.com/movie/10/88/98/10889858_det.jpg
2881,Double Jeopardy,1999,4.4,http://content6.flixster.com/movie/26/97/269724_det.jpg
4932,Dressed to Kill,1946,6.2,http://content8.flixster.com/movie/30/82/308222_det.jpg
5522,Rollerball,1975,6.0,http://content8.flixster.com/movie/27/22/272218_det.jpg
8813,We Don't Live Here Anymore,2004,6.4,http://content7.flixster.com/movie/10/85/42/10854225_det.jpg
2624,Wandâfuru raifu,1998,6.9,http://content8.flixster.com/movie/29/55/295522_det.jpg
46965,Snakes on a Plane,2006,6.2,http://content9.flixster.com/movie/10/88/23/10882311_det.jpg
2384,Babe: Pig in the City,1998,6.2,http://content6.flixster.com/movie/10/88/34/10883432_det.jpg
1484,The Daytrippers,1996,6.4,http://content7.flixster.com/movie/28/48/284809_det.jpg
4241,Pokémon 3: The Movie,2001,4.0,http://content9.flixster.com/movie/25/35/253591_det.jpg
8424,The Gay Divorcee,1934,7.8,http://content8.flixster.com/movie/37/40/82/3740826_det.jpg
52885,Papurika,2006,7.2,http://content6.flixster.com/movie/37/34/07/3734076_det.jpg
5637,Flirting with Disaster,1996,7.4,http://content9.flixster.com/movie/92/18/93/9218931_det.jpg
48909,The Beast with Five Fingers,1946,6.5,http://content7.flixster.com/movie/11/12/58/11125869_det.jpg
292,Outbreak,1995,5.6,http://content7.flixster.com/movie/55/37/06/5537065_det.jpg
3162,Simpatico,1999,4.6,http://content6.flixster.com/movie/28/06/280608_det.jpg
5754,Cool Hand Luke,1967,8.8,http://content9.flixster.com/movie/29/06/290627_det.jpg
